Artist,ArtistID,Genre,Album_Covers,Album_Ids
Disturbed,3TOqt5oJwL9BE2NG9MEwDa,metal,"https://i.scdn.co/image/ab67616d00001e0256351a5b4d78e94390514484,https://i.scdn.co/image/ab67616d00001e02c44b4edcddfb5e0de5a7165e,https://i.scdn.co/image/ab67616d00001e02d7bd0f8e4d2a399020b333e8,https://i.scdn.co/image/ab67616d00001e02fd24c0c5f8bdc8c3eae1d316,https://i.scdn.co/image/ab67616d00001e02d39a1ba5d1db32a29acf63f5,https://i.scdn.co/image/ab67616d00001e02de62438d367a25210e5cb25d,https://i.scdn.co/image/ab67616d00001e029ed426cd696d9bfc8215fff6,https://i.scdn.co/image/ab67616d00001e02cb1e3265a22d7c8393552930,https://i.scdn.co/image/ab67616d00001e029ad624c49239d6868b5f3aad,https://i.scdn.co/image/ab67616d00001e022b222dcd5c4fcac7c0e81da2","0V73oq7XX0jQL8hd1EZWe4,4mCW6XUPY8bZxlEx6o6vlo,3qFQ4XNQ15alZrAaj5oGJK,6p9UIpiQNEbGN7epDNSpYf,2NVMnCfMu5QkjNCnmj43EB,4VuLU3255BdSZzFRMjKIfo,0Te7OvzuUMnbsqCneIDUm6,2ZcYXbmmHfjashzFbz2NnC,6PfpFynKzUEFitHt7BwcVL,6IvosVciDOQ9NAPaKwhtLY"
Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,metal,"https://i.scdn.co/image/ab67616d00001e02f664171476d7718731fb121a,https://i.scdn.co/image/ab67616d00001e021522bd2a4ea3d69e17f19429,https://i.scdn.co/image/ab67616d00001e028b1dc76f3a0cc8381b012e24,https://i.scdn.co/image/ab67616d00001e024adaebb0f5b8fa5d8f7e2076,https://i.scdn.co/image/ab67616d00001e0208cdafd988bd04d9b14159d3,https://i.scdn.co/image/ab67616d00001e027a3d77a6bd0814a5998f7749,https://i.scdn.co/image/ab67616d00001e025aa75a47afe2804e280bd149,https://i.scdn.co/image/ab67616d00001e024500b37eb7046f29233099a0,https://i.scdn.co/image/ab67616d00001e026a99a35425b79f742f4a68db,https://i.scdn.co/image/ab67616d00001e023d9c31805cce8716f88b8b94","3pfiqQljVzq48rfw0bNdpz,2D1s85eD7MLnPd3zjfK4tr,09asAAZJ7rXedp9J8wqvBR,16a1yzsKYVhKfN7te7Rj46,0mBvlBWI6TMDrWvQ8bKOKV,6yJdQMlMkfYJFiSsL6764c,2usyeZYdUHKlNHKDKgAYSo,39FF5RewRO5F3OoNlWSQik,4Rmf1v6yz2s4CC8DZv4KuZ,1yJqr0efi39dFYC1GkA1aI"
Avenged Sevenfold,0nmQIMXWTXfhgOBdNzhGOs,metal,"https://i.scdn.co/image/ab67616d00001e02e36fd37b8ca4b150c3412ab0,https://i.scdn.co/image/ab67616d00001e02185b6b614a78224229b94831,https://i.scdn.co/image/ab67616d00001e02975bddf01e6aee5927c7df25,https://i.scdn.co/image/ab67616d00001e02bb3b10ab9c78f1614a207298,https://i.scdn.co/image/ab67616d00001e0227a248cf7b07baa9f643cafa,https://i.scdn.co/image/ab67616d00001e020ea1ecb2d5271c2db402b0c2,https://i.scdn.co/image/ab67616d00001e027afdb9b122fc1c43bcab65bf,https://i.scdn.co/image/ab67616d00001e02c54798723be3c584039bacd9,https://i.scdn.co/image/ab67616d00001e0264312d8b81af58876a7ca5ee,https://i.scdn.co/image/ab67616d00001e02fd1f9d8bb6c1c9c2cb229837,https://i.scdn.co/image/ab67616d00001e025f277702095002c64c308ea8","7pb9ZipjQRimTjYOZpZ8lk,6VcCunBnnw4BVkCit5rk7d,7GDwkEUs8AAIcSRKDQX9Wd,0Qm2vu5VZp2MKLb6yTxSgT,6V3hjAUhRZU5aLeNNxTOUo,0ks45m1bsP2JsZpM5D2FFA,1kZNgA27ewArSfE17yog8U,58l0lwDrcUTi3KJxCGcpFs,55tK4Ab7XHTOKkw0xDz3AA,3qyVLEW74vRMvVxNHjwKhk,3Pi6o8NqDPlEBilGeMKi8q"
Papa Roach,4RddZ3iHvSpGV4dvATac9X,metal,"https://i.scdn.co/image/ab67616d00001e027de47402fa10741bd0536799,https://i.scdn.co/image/ab67616d00001e02ce596505bd0d5ea4cd89f457,https://i.scdn.co/image/ab67616d00001e0257c22b4204afa68087e03c2a,https://i.scdn.co/image/ab67616d00001e02cb8bd6caa16a0616c5736655,https://i.scdn.co/image/ab67616d00001e02ce6a541e43100048e7e7ec82,https://i.scdn.co/image/ab67616d00001e0234b740b9f4c50ef955b4bae6,https://i.scdn.co/image/ab67616d00001e0237c7312b5df797a7368c08be,https://i.scdn.co/image/ab67616d00001e020a33a60cf5c9a733d63ad9c3,https://i.scdn.co/image/ab67616d00001e027a99d010dde227ca15b4a72c,https://i.scdn.co/image/ab67616d00001e02d5b441cea264802deb63f0de,https://i.scdn.co/image/ab67616d00001e022d5551c32546cafe3aafd939,https://i.scdn.co/image/ab67616d00001e02b92de2ed75cef653724e2e3d,https://i.scdn.co/image/ab67616d00001e024f5d0afc43a4647663aca8b3,https://i.scdn.co/image/ab67616d00001e02df35bf65ebd6738a760e2cd1","5RhhT00kAnesUeDbEThexo,7ENSolPrjCvv0U2QMHMJeJ,4o6vvGb6VGYz725fP45kAx,0WbPywa2DFocObgQsSG0qF,70TYHf7Is70KOY1sHl5Vlh,1rHU2Tufch52Hn7R0TzVli,5g4beFWASWMo9S0JtvU4gV,24LFCYvhIN7abbS12Ijg9x,2Aa1nPsSmQpQHjc9VdeGCl,2YQ5Vi0nIEZI6naF8lLOgQ,1OO7kdJ4OzWbjcroJEpfTH,0KlNzyumAnlHjQnaUid63C,18jIiupqNYUrFwr1FdkmaG,2bsemtYlVfVAQODavrDkS4"
Falling In Reverse,2CmaKO2zEGJ1NWpS1yfVGz,metal,https://i.scdn.co/image/ab67616d00001e022a4546ed22694f4297f6bdb9,1KwwS07TEbKS8r1rU4UUe4
TOOL,2yEwvVSSSUkcLeSTNyHKh8,metal,"https://i.scdn.co/image/ab67616d00001e02a3e829a04b1fa282a69e4694,https://i.scdn.co/image/ab67616d00001e02781369aabc39c792cc55604f,https://i.scdn.co/image/ab67616d00001e02ca41a947c13b78749c4953b1,https://i.scdn.co/image/ab67616d00001e02dce45359981d62e087a29e6f,https://i.scdn.co/image/ab67616d00001e0282298636c94b8167c4793db2","7acEciVtnuTzmwKptkjth5,1fvWYcbjuycyHpzNPH1Vfk,5l5m1hnH4punS1GQXgEi3T,6yWMN087PgSimbcVmHLEwG,3Esn6LoXuWtLZNYq8FCzr0"
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,metal,"https://i.scdn.co/image/ab67616d00001e0249bd2ec205b205768f97f817,https://i.scdn.co/image/ab67616d00001e02593dc79bc85aa974a98d8cd6,https://i.scdn.co/image/ab67616d00001e022546fe9388054cbc3ec5e573,https://i.scdn.co/image/ab67616d00001e02bc02d6e90da76957899eee36,https://i.scdn.co/image/ab67616d00001e0278425bdddbcb0e2726f14bf2,https://i.scdn.co/image/ab67616d00001e02cdac19bbaee5cc123edcc26f,https://i.scdn.co/image/ab67616d00001e0283e260c313dc1ff1f17909cf,https://i.scdn.co/image/ab67616d00001e021261a8fa94b247ba71d20542,https://i.scdn.co/image/ab67616d00001e026c44679425e2695001b35d72,https://i.scdn.co/image/ab67616d00001e021759635c92b6314d3d3c9fe9,https://i.scdn.co/image/ab67616d00001e020389027010b78a5e7dce426b,https://i.scdn.co/image/ab67616d00001e02126420226a30aa75a2f52691","50QMS2zosvUxhucf6zMRUy,1FyNZvJ6MHO01kl3ySMPdc,4Sb67WEPsYgQxd7GItaAtI,6KMkuqIwKkwUhUYRPL6dUc,2qwN15acAl3sm3Idce5vK9,5lnQLEUiVDkLbFJHXHQu9m,3ilXDEG0xiajK8AbqboeJz,4IBQvwIbtDluogvDe2qpaB,2eprpJCYbCbPZRKVGIEJxZ,28q2N44ocJECgf8sbHEDfY,30ly6F6Xl0TKmyBCU50Khv,4EnNuo8fG7dMoxMefbApRY"
Kid Rock,7dOBabd5O4CvKrg4iriHTM,metal,"https://i.scdn.co/image/ab67616d00001e027c2a130224d60fb78d03a7ab,https://i.scdn.co/image/ab67616d00001e0297c994a74c1a3a81cbac226a,https://i.scdn.co/image/ab67616d00001e02391cd646deb5d1d83749eb4d,https://i.scdn.co/image/ab67616d00001e0274c23bbb4da71051a3d9c221,https://i.scdn.co/image/ab67616d00001e02a3473085a2a48547a5c290a8,https://i.scdn.co/image/ab67616d00001e021807538d7254260b4d5e70a2,https://i.scdn.co/image/ab67616d00001e02ce7686c1a3ba25044cd9c48c,https://i.scdn.co/image/ab67616d00001e02e9afc4cd4b7d009ea37540d7,https://i.scdn.co/image/ab67616d00001e026b5ada5faba9a415d1df4b7d,https://i.scdn.co/image/ab67616d00001e0249d0e4dc2ec10c24ad140e71","519SZo5x38UD8Jg7AUXWWE,1IimUkW165cja12nXd2SPW,6Ay56OhPnNJaEZmjqg1H3N,5zYwSRllQRaJFdQEcvCO8l,2xChdOg0PvxzHzE1BooUpI,03jkOdk1T914XvzIFo7jIg,285ViyfNKx6YEY6J2bnFhB,64du8CiAmKAzVswhA3RK4r,7nFlAxnXMrQRpM1R80pKQm,7eUcD5ZizDkJ1cHvWlmOuW"
Alice In Chains,64tNsm6TnZe2zpcMVMOoHL,metal,"https://i.scdn.co/image/ab67616d00001e02ddf4ed62d5ed78ea43d43727,https://i.scdn.co/image/ab67616d00001e0299cf6d3705107207c76e2d2d,https://i.scdn.co/image/ab67616d00001e02edb9db89bae166c6785539ca,https://i.scdn.co/image/ab67616d00001e02f2b6bebda774909d71e0f796,https://i.scdn.co/image/ab67616d00001e02bdcb34c7c881080832a051e2,https://i.scdn.co/image/ab67616d00001e02d09297cae57def4d8adc0749,https://i.scdn.co/image/ab67616d00001e0231ea2c36c5da3979177127b1,https://i.scdn.co/image/ab67616d00001e021f829ea9c2c7ffcec1a3c857","4AAPRl8BKlsIVC5aeedlBv,1NeunhIyCq0jkezLbOyKDM,45kmKJ7Ola9H7nQlKQgeBC,5PdgIAHzwDvTZRjIGSQGtN,49R4Qye4UUwzjPPQhtCkRe,4FCoFSNIFhK36holxHWCnc,58NXIEYqmq5dQHg9nV9duM,5LbHbwejgZXRZAgzVAjkhj"
Seether,6B5c4sch27tWHAGdarpPaW,metal,"https://i.scdn.co/image/ab67616d00001e0281cd81aa89e7fa9a598010aa,https://i.scdn.co/image/ab67616d00001e02b585fc29ce8db2e605f10e45,https://i.scdn.co/image/ab67616d00001e025ca27e07de053ed44dff8fca,https://i.scdn.co/image/ab67616d00001e02ac3fb5916dd26f3f87609b06,https://i.scdn.co/image/ab67616d00001e02754e9d511ba0f55c3b9bda4b,https://i.scdn.co/image/ab67616d00001e02ceb9f8b856834df3a0f7eb20,https://i.scdn.co/image/ab67616d00001e0219984b5d38097d39122dfdce,https://i.scdn.co/image/ab67616d00001e0268368c474f2bf18ba26a29de,https://i.scdn.co/image/ab67616d00001e0239477981dfefab8d7526a0b6,https://i.scdn.co/image/ab67616d00001e02c418220159462cdd7cfeb9a1,https://i.scdn.co/image/ab67616d00001e02ce4f3d88f9c4f0948ea80f6e,https://i.scdn.co/image/ab67616d00001e02c66ad69a4c9fec63e6f49a3a","3v3EelZGtSQU2nw6kw8aNk,1PZeA9jMCysl7hPkVRehZ2,13lnqlgmaRHQF54C9iiOWO,4tCocFTR2QupxCkk9EMY58,4ZpfSlHwUXaL6kgFTL6hMk,5xzZCLPg7UiMeaojIMDonl,3Ynns6gQtjuIDEuvcwueEA,7sFBgGnMkhyILW6csCygE0,1Bjmcy5hWGdGQ0zANfgIzh,59Tni3gA1OczshFWTMxmbo,3LnZPQ4jOUaFGhHk2dW8bb,1C5xrwfzgDM0hz7Kb035V3"
Skillet,49bzE5vRBRIota4qeHtQM8,metal,"https://i.scdn.co/image/ab67616d00001e02e07cb41370a910ca2ab80dca,https://i.scdn.co/image/ab67616d00001e02d1a0d3883bb1f28d712f7669,https://i.scdn.co/image/ab67616d00001e023387bacdfd59f32e14dbe17a,https://i.scdn.co/image/ab67616d00001e02e65755390b44e89ebe927119,https://i.scdn.co/image/ab67616d00001e0243e531d5f69170aba281ef43,https://i.scdn.co/image/ab67616d00001e025a54f4296f2b94e1ef98dd07,https://i.scdn.co/image/ab67616d00001e02f6e138b27645971de2bbec63,https://i.scdn.co/image/ab67616d00001e029acfe639a8d2a0d3fad3b0fb,https://i.scdn.co/image/ab67616d00001e02052d742dd16d3eb7b3297b66,https://i.scdn.co/image/ab67616d00001e022fb8e275d7c50b2fb7dc24a3,https://i.scdn.co/image/ab67616d00001e02e351734b038de835f1b74a49,https://i.scdn.co/image/ab67616d00001e02c7412ad0be5c57791dae44d5,https://i.scdn.co/image/ab67616d00001e0277694e35979aaa9b9a3c0df5","1ZUW7enyVvaUZgkcWXk6wG,6uBm8oGd1fJNWpCsaURaPZ,4rJu3hBFAUqIAQOlSStJzO,5KvnwzBqPi6lNgnjqG6b9C,0RySAmM6oDPGSE03X3dzi1,5SjrG7Sonmm3VmWofen8d4,16ElbnOtY2UgGaPKoLfst4,77JbhmUqfoId7D2AHKU4zW,5AffZsDjtfhfUhLCkjvypp,2X7l4NkRy7rgVbTg5oqGor,5tzRPb7jOVIiERbbxlCIAD,54Zw7y8v7XDO38tNvzzbcU,5PUVPlbwm347Jt0Vdcw3s5"
Ozzy Osbourne,6ZLTlhejhndI4Rh53vYhrY,metal,"https://i.scdn.co/image/ab67616d00001e02048dd3ae0e24cf27db6ca17d,https://i.scdn.co/image/ab67616d00001e0280a22824112f3e4f7404a9b8,https://i.scdn.co/image/ab67616d00001e0287e2542b145da8629ba2b119,https://i.scdn.co/image/ab67616d00001e02962c158ac47845e7051fae4e,https://i.scdn.co/image/ab67616d00001e02d0c71235675c9baee14b9d33,https://i.scdn.co/image/ab67616d00001e027888b13de7d93e75e3bea0c7,https://i.scdn.co/image/ab67616d00001e02c8dec214036a4cfb3dcf143a,https://i.scdn.co/image/ab67616d00001e02cb21faf4229aff3992ed479f","2x2cG56QicVfymWnRF0Nmj,5yIXVMM70ay1mQ5kCWpidF,3U52rjHquvyFeVzB1PXgCg,6olpeE5qTK6hkzN8PhwEBM,3gOY0Quz6Sli8UoPOc5nGi,5d47ow5T5G4UqZBS4g61dH,2IPIumpbhrtBvjyzIgGE9j,4xiRrFE0Gq4Si9mAfPB3hZ"
Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,metal,"https://i.scdn.co/image/ab67616d00001e02acdd606f4c291ea72a0dd2a2,https://i.scdn.co/image/ab67616d00001e0230754f30294a5cf5fedf1956,https://i.scdn.co/image/ab67616d00001e02cfa953e2e325adb6402e0ff8,https://i.scdn.co/image/ab67616d00001e02b54d4f735f019e00e78440aa,https://i.scdn.co/image/ab67616d00001e025b698f8846c63513c565a68f,https://i.scdn.co/image/ab67616d00001e02481d235e51768722612ba9b2,https://i.scdn.co/image/ab67616d00001e02a719b445ec29b3bc0b47e556,https://i.scdn.co/image/ab67616d00001e02507420bb5f02ce7c5a4d20bc,https://i.scdn.co/image/ab67616d00001e02c23dd8ed5abc2dff6f62aa14,https://i.scdn.co/image/ab67616d00001e0282a891641608e2f2d6c3a8b8","1n5bxxxowQ8ufvx2DXKeEV,23nOachDR5dUA2iLlvvwT3,4qq3w5Bfb46Rw9kE6QSYNT,1AKsKxEI9roHeLVbYIFCEB,2oJTYN8xPlbz6qURAPTzBa,4GItiNHdsEPdsmrakjAiI6,13qGRN8tCEARDYxmMPdX35,1iNAtkD0iP1wEE8ItzfjZk,4uNwpYU5QyX2u0kkkEFLR4,1w7vC8hjYXhK1fS5cM2fUM"
